"Date","Price","Open","High","Low","Vol.","Change %"
"10/20/2022","51.22","50.96","52.03","50.58","271.49K","0.51%"
"10/19/2022","50.96","51.88","52.00","50.81","232.71K","-1.77%"
"10/18/2022","51.88","51.82","52.17","50.75","267.16K","0.12%"
"10/17/2022","51.82","51.41","52.13","51.07","219.44K","0.80%"
"10/16/2022","51.41","50.39","51.78","50.33","230.96K","2.02%"
"10/15/2022","50.39","51.31","51.66","50.32","230.31K","-1.79%"
"10/14/2022","51.31","51.12","52.57","50.92","320.86K","0.37%"
"10/13/2022","51.12","52.23","52.50","48.39","598.84K","-2.13%"
"10/12/2022","52.23","52.02","52.94","51.69","355.75K","0.40%"
"10/11/2022","52.02","52.60","52.60","51.36","325.90K","-1.10%"
"10/10/2022","52.60","53.89","54.45","52.50","392.71K","-2.47%"
"10/09/2022","53.93","52.79","53.98","52.70","197.64K","2.16%"
"10/08/2022","52.79","52.83","53.53","52.43","244.83K","-0.08%"
"10/07/2022","52.83","53.53","53.84","52.32","353.96K","-1.25%"
"10/06/2022","53.50","54.62","55.05","53.37","389.63K","-2.05%"
"10/05/2022","54.62","55.27","55.28","53.36","340.56K","-1.18%"
"10/04/2022","55.27","54.17","55.69","53.89","379.54K","2.03%"
"10/03/2022","54.17","51.81","54.32","51.63","377.55K","4.64%"
"10/02/2022","51.77","52.91","53.45","51.70","245.70K","-2.17%"
"10/01/2022","52.92","53.49","53.82","52.53","228.14K","-1.07%"
"09/30/2022","53.49","53.96","55.07","52.87","417.56K","-0.87%"
"09/29/2022","53.96","53.30","54.12","52.31","415.48K","1.28%"
"09/28/2022","53.28","52.65","53.79","51.10","487.00K","1.20%"
"09/27/2022","52.65","53.43","55.46","51.89","594.09K","-1.46%"
"09/26/2022","53.43","52.52","53.72","51.91","462.57K","1.73%"
"09/25/2022","52.52","53.43","54.39","52.29","388.52K","-1.70%"
"09/24/2022","53.43","55.29","55.80","53.21","477.66K","-3.36%"
"09/23/2022","55.29","53.55","55.32","51.54","626.03K","3.25%"
"09/22/2022","53.55","51.14","54.06","50.65","617.84K","4.71%"
"09/21/2022","51.14","52.30","55.49","50.27","948.41K","-2.22%"
"09/20/2022","52.30","52.91","53.68","50.88","740.01K","-1.12%"
"09/19/2022","52.89","52.63","53.70","50.17","1.19M","0.49%"
"09/18/2022","52.63","57.82","57.83","52.54","524.25K","-8.98%"
"09/17/2022","57.82","55.95","58.39","55.81","314.15K","3.34%"
"09/16/2022","55.95","56.33","56.90","54.66","469.34K","-0.67%"
"09/15/2022","56.33","60.11","60.81","55.87","696.71K","-6.40%"
"09/14/2022","60.18","59.10","61.10","58.30","753.42K","1.83%"
"09/13/2022","59.10","61.38","67.38","58.34","1.44M","-3.70%"
"09/12/2022","61.37","62.21","63.19","60.13","493.54K","-1.35%"
"09/11/2022","62.21","63.28","64.41","61.46","491.81K","-1.69%"
"09/10/2022","63.28","61.15","64.62","60.56","643.93K","3.48%"
"09/09/2022","61.15","57.96","61.92","57.71","640.02K","5.56%"
"09/08/2022","57.93","57.30","58.56","56.10","526.70K","1.10%"
"09/07/2022","57.30","54.10","58.29","53.00","791.16K","5.91%"
"09/06/2022","54.10","60.35","62.65","54.06","893.87K","-10.36%"
"09/05/2022","60.35","60.90","61.57","59.34","550.15K","-0.90%"
"09/04/2022","60.90","60.14","60.99","58.62","416.65K","1.26%"
"09/03/2022","60.14","61.00","62.11","59.56","604.65K","-1.41%"
"09/02/2022","61.00","57.55","62.19","56.54","970.97K","5.99%"
"09/01/2022","57.55","53.84","57.77","53.24","746.47K","6.95%"
"08/31/2022","53.81","52.96","55.24","52.96","440.99K","1.60%"
"08/30/2022","52.96","55.80","56.15","51.88","505.56K","-5.09%"
"08/29/2022","55.80","53.38","56.69","52.59","635.79K","4.53%"
"08/28/2022","53.38","52.99","55.78","52.48","571.90K","0.74%"
"08/27/2022","52.99","52.68","53.39","51.83","342.67K","0.61%"
"08/26/2022","52.67","56.63","58.21","52.11","663.98K","-6.99%"
"08/25/2022","56.63","56.37","57.49","55.83","379.38K","0.46%"
"08/24/2022","56.37","57.08","57.50","55.57","437.07K","-1.24%"
"08/23/2022","57.08","57.24","57.68","53.96","562.17K","-0.28%"
"08/22/2022","57.24","55.66","57.40","52.32","879.86K","3.17%"
"08/21/2022","55.48","54.09","55.98","53.82","376.91K","2.57%"
"08/20/2022","54.09","53.99","55.60","52.67","651.73K","0.11%"
"08/19/2022","54.03","60.02","60.19","53.36","808.14K","-9.93%"
"08/18/2022","59.99","60.52","61.66","59.41","421.14K","-0.84%"
"08/17/2022","60.50","61.29","64.69","59.76","718.34K","-1.29%"
"08/16/2022","61.29","60.69","61.71","60.04","367.32K","0.99%"
"08/15/2022","60.69","63.13","65.31","59.68","521.28K","-3.87%"
"08/14/2022","63.13","63.80","65.81","62.49","453.02K","-1.05%"
"08/13/2022","63.80","62.89","65.61","62.65","502.53K","1.45%"
"08/12/2022","62.89","61.84","63.06","60.71","361.48K","1.70%"
"08/11/2022","61.84","61.60","63.35","61.49","451.63K","0.39%"
"08/10/2022","61.60","59.17","62.26","57.75","683.59K","4.11%"
"08/09/2022","59.17","62.63","62.85","58.32","467.96K","-5.52%"
"08/08/2022","62.63","61.11","64.08","60.81","403.94K","2.49%"
"08/07/2022","61.11","60.83","62.00","59.92","242.43K","0.49%"
"08/06/2022","60.81","62.48","62.50","60.59","221.94K","-2.67%"
"08/05/2022","62.48","59.67","62.54","59.64","488.08K","4.71%"
"08/04/2022","59.67","57.75","60.56","57.62","438.23K","3.32%"
"08/03/2022","57.75","58.08","60.12","56.71","497.78K","-0.57%"
"08/02/2022","58.08","59.47","59.81","56.66","499.49K","-2.34%"
"08/01/2022","59.47","59.77","60.67","58.28","413.42K","-0.50%"
"07/31/2022","59.77","60.44","62.96","59.67","363.16K","-1.04%"
"07/30/2022","60.40","60.62","64.05","59.98","571.52K","-0.36%"
"07/29/2022","60.62","63.41","64.55","59.77","597.98K","-4.49%"
"07/28/2022","63.47","59.00","64.17","58.18","793.60K","7.58%"
"07/27/2022","59.00","53.88","59.04","53.02","536.65K","9.42%"
"07/26/2022","53.92","54.00","54.12","52.02","421.93K","-0.15%"
"07/25/2022","54.00","58.39","58.91","54.00","479.13K","-7.52%"
"07/24/2022","58.39","56.35","59.73","56.32","353.09K","3.62%"
"07/23/2022","56.35","56.02","57.20","54.51","360.05K","0.59%"
"07/22/2022","56.02","58.04","59.16","55.55","504.39K","-3.48%"
"07/21/2022","58.04","57.17","58.62","55.23","495.19K","1.52%"
"07/20/2022","57.17","57.93","61.66","56.45","823.63K","-1.31%"
"07/19/2022","57.93","58.64","59.47","55.86","648.94K","-1.21%"
"07/18/2022","58.64","55.70","59.30","55.36","704.58K","5.28%"
"07/17/2022","55.70","55.09","57.01","54.47","488.42K","1.11%"
"07/16/2022","55.09","51.77","55.46","51.13","437.14K","6.41%"
"07/15/2022","51.77","51.29","52.74","50.67","544.24K","0.94%"
"07/14/2022","51.29","49.58","51.64","47.99","522.08K","3.45%"
"07/13/2022","49.58","47.34","49.66","46.56","601.88K","4.73%"
"07/12/2022","47.34","48.70","49.34","47.30","466.30K","-2.79%"
"07/11/2022","48.70","52.11","52.20","48.33","458.06K","-6.54%"
"07/10/2022","52.11","54.07","55.04","50.74","793.62K","-3.62%"
"07/09/2022","54.07","51.27","54.68","51.27","370.00K","5.46%"
"07/08/2022","51.27","52.09","53.98","50.81","539.00K","-1.57%"
"07/07/2022","52.09","50.34","52.60","49.80","477.98K","3.46%"
"07/06/2022","50.35","49.76","51.05","48.99","369.95K","1.19%"
"07/05/2022","49.76","52.23","52.41","48.02","567.11K","-4.73%"
"07/04/2022","52.23","50.90","52.38","49.71","428.79K","2.61%"
"07/03/2022","50.90","50.55","52.03","49.11","319.38K","0.69%"
"07/02/2022","50.55","51.15","51.62","49.87","395.50K","-1.17%"
"07/01/2022","51.15","53.83","56.15","50.12","606.26K","-4.98%"
"06/30/2022","53.83","53.63","53.97","50.22","505.02K","0.37%"
"06/29/2022","53.63","52.69","54.37","51.41","451.85K","1.76%"
"06/28/2022","52.70","55.86","56.90","52.59","428.60K","-5.59%"
"06/27/2022","55.82","56.59","58.60","54.94","397.18K","-1.43%"
"06/26/2022","56.63","58.87","60.45","56.63","518.61K","-3.80%"
"06/25/2022","58.87","55.83","59.66","54.66","618.25K","5.45%"
"06/24/2022","55.83","55.72","57.15","54.52","730.59K","0.20%"
"06/23/2022","55.72","52.09","56.60","51.96","994.91K","6.97%"
"06/22/2022","52.09","53.53","53.53","50.49","928.09K","-2.69%"
"06/21/2022","53.53","52.79","55.65","51.92","1.38M","1.40%"
"06/20/2022","52.79","54.29","54.62","51.36","1.98M","-2.76%"
"06/19/2022","54.29","47.19","56.05","44.99","2.45M","15.05%"
"06/18/2022","47.19","47.64","48.34","41.64","1.91M","-0.94%"
"06/17/2022","47.64","44.77","48.38","44.46","1.21M","6.41%"
"06/16/2022","44.77","50.65","51.18","44.06","1.64M","-11.61%"
"06/15/2022","50.65","46.14","50.89","41.74","2.01M","9.51%"
"06/14/2022","46.25","43.40","46.45","40.40","1.54M","6.57%"
"06/13/2022","43.40","48.00","48.30","41.20","1.59M","-9.58%"
"06/12/2022","48.00","52.10","52.60","47.40","751.02K","-7.87%"
"06/11/2022","52.10","56.70","57.80","51.80","588.45K","-8.11%"
"06/10/2022","56.70","60.30","60.40","55.70","505.28K","-5.97%"
"06/09/2022","60.30","61.40","62.40","59.30","296.46K","-1.79%"
"06/08/2022","61.40","63.80","64.50","61.20","460.49K","-3.76%"
"06/07/2022","63.80","64.40","65.50","60.30","493.59K","-0.93%"
"06/06/2022","64.40","63.20","66.50","62.90","374.77K","1.90%"
"06/05/2022","63.20","63.70","63.80","61.70","193.58K","-0.94%"
"06/04/2022","63.80","62.60","64.30","61.40","189.56K","1.92%"
"06/03/2022","62.60","64.50","64.90","61.50","281.72K","-2.95%"
"06/02/2022","64.50","62.70","64.80","62.10","374.12K","2.87%"
"06/01/2022","62.70","68.30","70.50","61.90","632.94K","-8.20%"
"05/31/2022","68.30","69.00","69.80","66.80","445.11K","-1.01%"
"05/30/2022","69.00","63.60","69.50","63.30","612.05K","8.49%"
"05/29/2022","63.60","63.00","64.40","61.80","315.83K","0.95%"
"05/28/2022","63.00","61.50","64.00","61.30","336.60K","2.44%"
"05/27/2022","61.50","63.40","64.10","61.00","741.05K","-3.00%"
"05/26/2022","63.40","68.30","68.80","60.70","730.43K","-7.17%"
"05/25/2022","68.30","70.20","71.60","68.00","414.06K","-2.71%"
"05/24/2022","70.20","69.00","70.70","67.00","493.24K","1.74%"
"05/23/2022","69.00","71.60","74.00","68.40","613.75K","-3.63%"
"05/22/2022","71.60","69.80","72.50","69.40","291.59K","2.58%"
"05/21/2022","69.80","68.60","70.70","67.90","273.90K","1.75%"
"05/20/2022","68.60","72.10","73.40","66.80","755.48K","-4.85%"
"05/19/2022","72.10","66.00","72.60","64.80","691.12K","9.24%"
"05/18/2022","66.00","73.20","74.40","65.80","701.68K","-9.84%"
"05/17/2022","73.20","67.20","73.90","67.10","639.74K","8.93%"
"05/16/2022","67.20","71.60","71.60","65.00","576.97K","-6.15%"
"05/15/2022","71.60","68.90","71.70","66.00","507.88K","3.92%"
"05/14/2022","68.90","67.90","70.30","64.20","556.92K","1.47%"
"05/13/2022","67.90","64.30","73.20","63.30","1.13M","5.60%"
"05/12/2022","64.30","66.60","69.70","54.90","2.08M","-3.16%"
"05/11/2022","66.40","80.10","82.70","64.70","2.16M","-17.10%"
"05/10/2022","80.10","76.30","84.90","73.50","1.34M","4.98%"
"05/09/2022","76.30","93.90","94.90","75.80","1.08M","-18.74%"
"05/08/2022","93.90","94.30","95.70","91.60","441.26K","-0.32%"
"05/07/2022","94.20","96.80","97.30","92.90","298.10K","-2.69%"
"05/06/2022","96.80","96.90","98.40","93.10","494.01K","-0.10%"
"05/05/2022","96.90","106.30","106.90","96.10","587.11K","-8.84%"
"05/04/2022","106.30","99.40","107.10","99.00","475.28K","6.94%"
"05/03/2022","99.40","100.70","101.40","97.50","307.96K","-1.29%"
"05/02/2022","100.70","99.20","101.70","98.30","330.39K","1.51%"
"05/01/2022","99.20","95.90","100.00","94.60","295.50K","3.44%"
"04/30/2022","95.90","100.40","101.50","94.00","344.04K","-4.39%"
"04/29/2022","100.30","103.40","104.30","98.40","394.10K","-3.00%"
"04/28/2022","103.40","100.60","104.40","99.80","543.89K","2.78%"
"04/27/2022","100.60","98.60","101.90","97.80","296.02K","2.03%"
"04/26/2022","98.60","104.50","105.40","96.40","369.94K","-5.65%"
"04/25/2022","104.50","104.50","104.90","98.80","464.51K","0.00%"
"04/24/2022","104.50","105.00","105.90","103.70","188.78K","-0.48%"
"04/23/2022","105.00","105.40","107.20","104.90","151.70K","-0.38%"
"04/22/2022","105.40","106.70","108.60","105.10","307.21K","-1.40%"
"04/21/2022","106.90","111.80","114.40","105.60","374.01K","-4.47%"
"04/20/2022","111.90","113.80","114.10","110.70","317.78K","-1.67%"
"04/19/2022","113.80","111.30","114.20","110.60","267.78K","2.25%"
"04/18/2022","111.30","108.80","111.50","105.50","435.19K","2.30%"
"04/17/2022","108.80","114.30","115.10","108.30","275.69K","-4.81%"
"04/16/2022","114.30","110.90","114.70","110.20","256.34K","3.07%"
"04/15/2022","110.90","107.40","112.80","107.10","303.13K","3.26%"
"04/14/2022","107.40","110.50","112.30","106.10","323.66K","-2.81%"
"04/13/2022","110.50","104.80","110.80","104.00","389.93K","5.44%"
"04/12/2022","104.80","102.40","105.80","101.90","298.69K","2.34%"
"04/11/2022","102.40","110.20","110.70","102.10","439.86K","-7.08%"
"04/10/2022","110.20","112.80","114.50","110.20","200.78K","-2.30%"
"04/09/2022","112.80","110.70","112.90","110.00","192.68K","1.90%"
"04/08/2022","110.70","114.20","115.20","109.90","361.96K","-3.06%"
"04/07/2022","114.20","111.60","115.00","110.30","302.84K","2.33%"
"04/06/2022","111.60","122.70","123.00","111.60","609.82K","-9.05%"
"04/05/2022","122.70","124.80","127.20","122.70","266.70K","-1.68%"
"04/04/2022","124.80","128.80","128.90","121.20","461.77K","-3.11%"
"04/03/2022","128.80","124.70","129.50","123.90","303.76K","3.29%"
"04/02/2022","124.70","124.80","128.30","124.00","446.33K","-0.08%"
"04/01/2022","124.80","123.80","126.30","119.20","459.33K","0.81%"
"03/31/2022","123.80","131.00","132.90","121.50","925.29K","-5.50%"
"03/30/2022","131.00","130.00","134.00","126.00","469.46K","0.77%"
"03/29/2022","130.00","127.30","132.00","127.20","402.31K","2.12%"
"03/28/2022","127.30","129.70","132.60","127.30","485.44K","-1.85%"
"03/27/2022","129.70","124.90","129.70","123.30","360.94K","3.84%"
"03/26/2022","124.90","123.90","125.50","122.00","222.33K","0.81%"
"03/25/2022","123.90","126.50","127.30","121.80","389.34K","-2.06%"
"03/24/2022","126.50","122.40","127.70","120.40","494.29K","3.35%"
"03/23/2022","122.40","122.70","124.40","118.60","404.12K","-0.24%"
"03/22/2022","122.70","116.10","123.70","115.60","613.16K","5.68%"
"03/21/2022","116.10","114.90","116.80","113.20","415.46K","1.04%"
"03/20/2022","114.90","116.90","118.20","111.50","457.04K","-1.71%"
"03/19/2022","116.90","111.90","117.10","111.50","454.74K","4.47%"
"03/18/2022","111.90","110.20","112.90","107.90","39.95M","1.54%"
"03/17/2022","110.20","111.20","111.60","108.50","34.76M","-1.08%"
"03/16/2022","111.40","106.80","111.90","105.70","68.13M","4.31%"
"03/15/2022","106.80","105.50","108.60","102.50","48.10M","1.04%"
"03/14/2022","105.70","101.70","106.20","100.90","48.11M","3.93%"
"03/13/2022","101.70","105.50","107.30","101.10","27.99M","-3.60%"
"03/12/2022","105.50","104.60","108.00","104.60","29.05M","0.86%"
"03/11/2022","104.60","102.60","106.80","99.90","47.91M","1.95%"
"03/10/2022","102.60","106.90","107.00","99.90","55.85M","-4.02%"
"03/09/2022","106.90","100.80","109.20","100.50","58.29M","6.05%"
"03/08/2022","100.80","98.40","102.40","97.80","49.21M","2.44%"
"03/07/2022","98.40","101.00","103.80","96.40","51.88M","-2.57%"
"03/06/2022","101.00","104.90","105.80","100.80","32.29M","-3.72%"
"03/05/2022","104.90","101.10","105.40","99.70","30.68M","3.76%"
"03/04/2022","101.10","111.90","112.60","99.10","67.28M","-9.65%"
"03/03/2022","111.90","110.40","113.00","108.40","638.07K","1.36%"
"03/02/2022","110.40","112.50","114.60","109.30","513.50K","-1.87%"
"03/01/2022","112.50","113.80","115.80","110.20","601.71K","-1.14%"
"02/28/2022","113.80","102.90","113.90","101.40","574.46K","10.59%"
"02/27/2022","102.90","108.20","110.10","101.30","417.93K","-4.90%"
"02/26/2022","108.20","109.20","114.20","106.60","456.51K","-0.92%"
"02/25/2022","109.20","104.20","110.60","101.60","604.58K","4.80%"
"02/24/2022","104.20","105.40","107.60","91.70","1.29M","-1.14%"
"02/23/2022","105.40","107.40","111.30","105.00","432.36K","-1.86%"
"02/22/2022","107.40","102.80","107.70","100.40","537.43K","4.37%"
"02/21/2022","102.90","110.60","114.50","102.20","631.11K","-6.96%"
"02/20/2022","110.60","115.60","115.80","108.60","468.29K","-4.33%"
"02/19/2022","115.60","114.90","117.10","113.00","361.82K","0.61%"
"02/18/2022","114.90","116.30","122.40","114.30","686.76K","-1.20%"
"02/17/2022","116.30","127.60","129.00","115.10","536.01K","-8.86%"
"02/16/2022","127.60","131.70","131.70","125.60","325.28K","-3.11%"
"02/15/2022","131.70","124.50","132.40","123.90","371.69K","5.78%"
"02/14/2022","124.50","125.60","126.70","121.50","311.51K","-0.88%"
"02/13/2022","125.60","126.70","128.80","123.50","261.89K","-0.87%"
"02/12/2022","126.70","125.80","127.60","121.00","328.69K","0.72%"
"02/11/2022","125.80","134.60","134.70","124.90","536.48K","-6.54%"
"02/10/2022","134.60","140.10","143.80","134.30","722.90K","-3.93%"
"02/09/2022","140.10","133.50","140.90","132.10","615.65K","4.94%"
"02/08/2022","133.50","137.10","142.80","130.50","974.50K","-2.63%"
"02/07/2022","137.10","127.60","139.80","125.10","693.51K","7.45%"
"02/06/2022","127.60","121.80","127.90","120.90","415.09K","4.76%"
"02/05/2022","121.80","121.30","123.80","118.90","443.14K","0.41%"
"02/04/2022","121.30","110.90","121.30","108.70","649.31K","9.38%"
"02/03/2022","110.90","108.30","110.90","105.50","380.78K","2.40%"
"02/02/2022","108.30","115.10","116.00","107.50","512.24K","-5.91%"
"02/01/2022","115.10","109.40","116.80","108.30","597.61K","5.21%"
"01/31/2022","109.40","108.60","111.20","104.40","447.70K","0.74%"
"01/30/2022","108.60","110.90","112.10","107.00","276.44K","-1.99%"
"01/29/2022","110.80","109.50","111.90","107.80","345.62K","1.19%"
"01/28/2022","109.50","107.00","110.00","105.40","465.25K","2.34%"
"01/27/2022","107.00","107.00","109.50","102.90","563.93K","0.19%"
"01/26/2022","106.80","107.90","116.50","104.70","774.92K","-1.02%"
"01/25/2022","107.90","109.50","109.80","105.40","589.31K","-1.46%"
"01/24/2022","109.50","112.30","112.30","97.90","1.10M","-2.49%"
"01/23/2022","112.30","108.30","112.60","105.70","588.08K","3.69%"
"01/22/2022","108.30","114.70","116.90","96.60","1.35M","-5.58%"
"01/21/2022","114.70","129.80","131.00","110.70","1.02M","-11.63%"
"01/20/2022","129.80","136.20","142.90","129.00","404.75K","-4.70%"
"01/19/2022","136.20","141.40","143.00","133.20","437.53K","-3.68%"
"01/18/2022","141.40","151.10","153.20","138.80","605.40K","-6.42%"
"01/17/2022","151.10","146.40","153.50","144.20","809.01K","3.21%"
"01/16/2022","146.40","147.70","148.90","143.30","323.95K","-0.88%"
"01/15/2022","147.70","144.70","150.50","144.20","461.87K","2.07%"
"01/14/2022","144.70","136.70","146.30","136.00","588.21K","6.01%"
"01/13/2022","136.50","141.90","142.20","134.80","462.23K","-3.81%"
"01/12/2022","141.90","131.60","142.10","130.90","387.74K","7.91%"
"01/11/2022","131.50","126.50","133.40","125.80","396.22K","3.95%"
"01/10/2022","126.50","130.80","131.50","121.10","621.00K","-3.29%"
"01/09/2022","130.80","129.40","132.50","128.00","322.01K","1.08%"
"01/08/2022","129.40","131.30","134.70","125.30","449.88K","-1.37%"
"01/07/2022","131.20","136.10","136.40","126.60","734.09K","-3.60%"
"01/06/2022","136.10","135.10","137.90","132.60","531.59K","0.74%"
"01/05/2022","135.10","146.50","149.80","130.00","601.80K","-7.84%"
"01/04/2022","146.60","148.40","151.60","145.60","331.45K","-1.21%"
"01/03/2022","148.40","151.20","151.20","146.00","290.46K","-1.85%"
"01/02/2022","151.20","150.80","153.20","147.90","228.38K","0.27%"
"01/01/2022","150.80","146.30","150.90","146.30","225.23K","3.08%"
"12/31/2021","146.30","148.00","152.50","143.80","344.87K","-1.22%"
"12/30/2021","148.10","145.50","149.90","143.00","318.21K","1.86%"
"12/29/2021","145.40","145.70","150.70","144.20","444.89K","-0.21%"
"12/28/2021","145.70","155.90","155.90","144.70","679.90K","-6.54%"
"12/27/2021","155.90","155.80","161.10","154.50","464.11K","0.06%"
"12/26/2021","155.80","157.70","158.30","153.00","890.80K","-1.20%"
"12/25/2021","157.70","161.00","163.60","157.70","453.25K","-2.05%"
"12/24/2021","161.00","163.50","166.70","160.30","411.82K","-1.53%"
"12/23/2021","163.50","155.40","165.10","153.20","521.21K","5.21%"
"12/22/2021","155.40","154.80","160.10","153.10","415.29K","0.39%"
"12/21/2021","154.80","152.60","156.30","149.20","375.36K","1.44%"
"12/20/2021","152.60","153.30","157.40","145.40","550.93K","-0.46%"
"12/19/2021","153.30","148.70","160.50","147.60","738.41K","3.09%"
"12/18/2021","148.70","144.10","150.20","142.90","300.89K","3.19%"
"12/17/2021","144.10","148.90","150.30","141.50","472.43K","-3.22%"
"12/16/2021","148.90","153.50","156.40","148.60","434.90K","-3.00%"
"12/15/2021","153.50","150.50","155.00","141.90","611.77K","1.93%"
"12/14/2021","150.60","144.50","151.80","143.00","511.83K","4.22%"
"12/13/2021","144.50","159.10","159.80","142.90","628.20K","-9.18%"
"12/12/2021","159.10","157.60","162.40","153.30","382.61K","0.95%"
"12/11/2021","157.60","148.40","159.30","146.00","558.52K","6.20%"
"12/10/2021","148.40","151.50","159.60","147.90","704.52K","-2.05%"
"12/09/2021","151.50","165.00","167.10","151.40","648.27K","-8.18%"
"12/08/2021","165.00","161.90","169.70","156.40","890.45K","1.91%"
"12/07/2021","161.90","161.60","165.60","158.50","672.33K","0.19%"
"12/06/2021","161.60","156.20","164.30","141.50","1.10M","3.46%"
"12/05/2021","156.20","162.90","164.90","148.90","1.08M","-4.11%"
"12/04/2021","162.90","188.00","189.20","130.30","2.76M","-13.35%"
"12/03/2021","188.00","203.50","207.50","180.50","824.67K","-7.62%"
"12/02/2021","203.50","208.80","210.10","200.10","562.33K","-2.54%"
"12/01/2021","208.80","207.80","217.60","205.60","674.03K","0.34%"
"11/30/2021","208.10","205.60","218.90","197.50","1.03M","1.27%"
"11/29/2021","205.50","199.60","209.30","195.40","811.22K","2.96%"
"11/28/2021","199.60","195.10","199.80","183.50","723.66K","2.25%"
"11/27/2021","195.20","195.80","200.70","190.80","524.81K","0.05%"
"11/26/2021","195.10","222.70","224.70","190.40","1.54M","-12.39%"
"11/25/2021","222.70","212.20","229.60","210.70","891.65K","4.95%"
"11/24/2021","212.20","216.40","217.70","206.10","586.49K","-1.94%"
"11/23/2021","216.40","209.10","218.40","205.60","710.13K","3.49%"
"11/22/2021","209.10","221.90","221.90","205.60","865.58K","-5.77%"
"11/21/2021","221.90","226.80","230.10","219.80","698.10K","-2.16%"
"11/20/2021","226.80","217.90","227.50","213.30","841.26K","4.08%"
"11/19/2021","217.90","204.20","220.70","199.80","1.04M","6.45%"
"11/18/2021","204.70","229.80","231.90","200.00","1.69M","-10.92%"
"11/17/2021","229.80","230.20","235.00","219.30","1.42M","-0.17%"
"11/16/2021","230.20","263.00","263.00","223.00","2.40M","-12.37%"
"11/15/2021","262.70","279.40","281.10","259.80","1.16M","-5.98%"
"11/14/2021","279.40","257.70","279.40","248.80","1.36M","8.42%"
"11/13/2021","257.70","251.10","263.90","245.40","1.17M","2.51%"
"11/12/2021","251.40","262.50","282.60","244.10","2.41M","-4.23%"
"11/11/2021","262.50","260.50","273.90","251.10","1.67M","0.77%"
"11/10/2021","260.50","262.00","295.10","252.70","3.73M","-0.65%"
"11/09/2021","262.20","228.90","274.50","227.10","3.26M","14.55%"
"11/08/2021","228.90","202.00","229.60","202.00","1.38M","13.37%"
"11/07/2021","201.90","197.60","202.10","197.10","351.14K","2.18%"
"11/06/2021","197.60","200.28","200.35","191.20","420.64K","-1.34%"
"11/05/2021","200.28","202.74","203.07","199.86","14.50M","-1.22%"
"11/04/2021","202.75","206.65","206.75","197.07","27.93M","-1.89%"
"11/03/2021","206.65","200.32","208.42","198.26","33.53M","3.11%"
"11/02/2021","200.41","197.29","203.87","196.05","28.99M","1.59%"
"11/01/2021","197.28","191.72","200.27","188.78","26.97M","2.89%"
"10/31/2021","191.74","189.51","194.15","187.66","24.38M","1.16%"
"10/30/2021","189.55","196.50","196.88","187.51","26.75M","-3.54%"
"10/29/2021","196.50","190.32","197.69","189.19","31.30M","3.25%"
"10/28/2021","190.32","179.74","193.57","178.54","34.58M","5.92%"
"10/27/2021","179.69","197.55","204.81","171.37","46.43M","-9.03%"
"10/26/2021","197.53","195.43","199.28","190.36","56.89M","1.08%"
"10/25/2021","195.42","190.44","197.32","189.66","60.19M","2.62%"
"10/24/2021","190.44","196.35","199.68","185.41","68.54M","-3.01%"
"10/23/2021","196.35","191.02","197.74","189.01","64.41M","2.84%"
"10/22/2021","190.93","196.79","201.35","188.04","73.99M","-2.95%"
"10/21/2021","196.74","207.43","214.46","195.36","77.56M","-5.10%"
"10/20/2021","207.31","188.75","209.24","185.64","66.81M","9.83%"
"10/19/2021","188.75","185.54","191.55","183.30","66.09M","1.72%"
"10/18/2021","185.55","183.73","187.28","178.64","70.90M","0.99%"
"10/17/2021","183.73","185.77","187.86","176.63","63.75M","-1.03%"
"10/16/2021","185.64","189.72","192.50","185.13","72.42M","-2.16%"
"10/15/2021","189.75","181.11","192.84","176.84","72.77M","4.77%"
"10/14/2021","181.11","177.53","186.45","177.02","70.82M","2.02%"
"10/13/2021","177.53","172.70","179.64","167.84","70.22M","2.84%"
"10/12/2021","172.63","179.14","179.15","166.56","70.53M","-3.70%"
"10/11/2021","179.26","174.84","185.25","172.42","71.84M","2.53%"
"10/10/2021","174.84","179.82","183.88","174.17","68.19M","-2.76%"
"10/09/2021","179.81","175.74","182.77","174.47","65.21M","2.31%"
"10/08/2021","175.75","178.46","183.35","174.64","69.27M","-1.52%"
"10/07/2021","178.46","178.43","186.93","173.55","73.56M","0.01%"
"10/06/2021","178.44","173.74","182.97","163.95","70.11M","2.71%"
"10/05/2021","173.73","167.46","175.38","166.67","65.50M","3.63%"
"10/04/2021","167.64","170.55","170.77","161.68","67.61M","-1.68%"
"10/03/2021","170.50","169.05","174.92","165.86","67.25M","0.86%"
"10/02/2021","169.04","166.14","172.65","164.63","64.60M","1.75%"
"10/01/2021","166.13","153.33","167.98","151.25","64.93M","8.35%"
"09/30/2021","153.33","144.83","154.38","143.95","64.00M","5.85%"
"09/29/2021","144.85","140.62","149.86","139.92","65.73M","3.00%"
"09/28/2021","140.63","145.03","148.75","140.14","68.37M","-3.05%"
"09/27/2021","145.05","150.85","154.87","144.84","69.36M","-3.84%"
"09/26/2021","150.85","150.85","153.35","142.00","69.02M","-0.06%"
"09/25/2021","150.94","152.06","155.74","148.86","72.92M","-0.71%"
"09/24/2021","152.02","163.84","165.95","141.81","69.57M","-7.21%"
"09/23/2021","163.84","161.46","164.75","157.24","71.66M","1.47%"
